,01brn_d,02symm_d,03max_BO_d,04mean_BO_d,05depthX_d,06depthY_d,07depthZ_d,08sholl100_d,09sholl200_d,10sholl300_d,11l200_d,12l300_d,13l400_d,14max_PL_d,15min_PL_d,16mean_PL_d,17max_lng_d,18mean_lng_d,19Total_lng_d,20max_lng_d_d,21mean_lng_d_d,22max_D_d,23mean_D_d,24GR2_d,25GR3_d,26max GR_d,27meanGR_d,28above2_d,name,file
29,1.568201724066995,-0.18803764008279833,1.0,0.7423322823571483,2.3908821411319856,2.6600682240433646,2.009365898346245,1.1139433523068367,0.6989700043360189,0.0,0.6020599913279624,0.0,0.0,2.841246911007694,1.6353176083200416,2.5755552929380654,2.4608636689039027,1.8457873356826437,3.447847327010606,2.4939532297846583,1.9012865335331381,0.6570021985355267,0.05427356898785349,0.47712125471966244,0.47712125471966244,1.391425741900411,0.2813607642910782,-1.0910804693473326,chandelier,NMO_37764
30,1.9444826721501687,-0.26218585291940477,1.3424226808222062,1.0856392755574553,2.635413369321829,2.746890963842585,2.117602691690084,1.1139433523068367,0.7781512503836436,0.3010299956639812,0.6989700043360189,0.0,0.0,3.0797436358910657,1.8182733938323195,2.7746132401234056,2.3849178730051745,1.5857458770586916,3.5351358837036044,2.5387970632501893,1.710088023572974,0.680929306685125,0.03852021843425201,1.3222192947339193,0.8450980400142568,0.9217341224459487,0.22224333923165526,-0.6222633774162494,chandelier,NMO_37548
31,1.8325089127062364,-0.26977874283835884,1.255272505103306,0.9411333407791787,2.53790720385597,2.4994396292017425,2.1628032923826743,1.0,0.0,0.0,0.3010299956639812,0.0,0.0,2.9203905627848954,1.81895118967314,2.640186229415314,2.3943031445493266,1.5512585693342877,3.402516918053363,2.4059933212438196,1.6226885924299852,0.5102381241855243,-0.12833744478079848,1.041392685158225,0.8450980400142568,0.7276946091735982,0.18971077936130717,-0.7911162275480113,chandelier,NMO_36983
32,1.7781512503836436,-0.27406109528738726,1.1760912590556813,0.9232933730802306,2.6735737964230517,2.4049704807470023,1.4279727136082088,1.1139433523068367,0.0,0.0,0.0,0.0,0.0,2.7332327552046207,1.8972274120919588,2.5412926799387954,2.1160160000609847,1.5449797744332003,3.344320323886782,2.161017897995711,1.558821647022801,0.5526682079911049,0.06842668879746425,1.041392685158225,0.0,0.646713935066535,0.18210067158708498,-0.7367585652254186,Martinotti,NMO_06140
33,1.792391689498254,-0.2471677571946242,1.255272505103306,0.957201938144246,2.5500448095649055,2.55836051563136,2.0453229787866576,1.3424226808222062,0.47712125471966244,0.0,0.6020599913279624,0.0,0.0,2.9101356313909585,2.164531857773939,2.600432363317952,2.3343587906192367,1.7779886764995283,3.5909020331423838,2.4520679837136203,1.8432007239787818,0.48667551150850585,-0.04027993112866741,0.6989700043360189,0.3010299956639812,0.9745596526065146,0.20447966523855013,-1.0934216851622351,Martinotti,NMO_79459
34,1.568201724066995,-0.15394185242010977,1.0,0.7263196121107753,2.3473300153169503,2.6314336218272953,2.0677030440400657,1.0,0.6020599913279624,0.0,0.0,0.0,0.0,2.8096813647926684,1.8037064891019021,2.5709495149024373,2.33701568114441,1.7235181484292168,3.3255781397571793,2.327260219976972,1.7110449700528523,0.5452590705033249,0.16646196515292436,0.9030899869919435,0.0,0.44649918365562197,0.14662118546432165,-0.6651117370750514,Martinotti,NMO_37297
35,1.6232492903979006,-0.17446570076894388,1.255272505103306,0.9970950093565928,2.4064550163034926,2.426657628095805,1.8621313793130372,1.146128035678238,0.0,0.0,0.3010299956639812,0.0,0.0,2.9422332152594213,1.3353204066001922,2.680968500458668,2.2500831705621045,1.7103549263103566,3.3635674400857,2.3381843272486957,1.7724867641252513,0.559678036217454,-0.03628707999898947,0.7781512503836436,0.3010299956639812,1.0841028250721454,0.24538242164690163,-0.8450980400142569,Martinotti,NMO_79463
36,1.7781512503836436,-0.17122845696053193,1.2041199826559248,1.0068394245303054,2.3125581495215206,2.5333652727496356,1.9929068182233125,1.146128035678238,0.0,0.0,0.0,0.0,0.0,2.8300103439755113,1.6595134944226242,2.5985375619885582,2.3417824276782486,1.61981536622209,3.4191559156756717,2.4527440921822383,1.7116349188671416,0.26022053700612596,-0.11156557315127814,0.9030899869919435,0.47712125471966244,0.9150493803897071,0.23777124786423812,-0.8750612633917001,Martinotti,NMO_79462
37,1.3617278360175928,-0.09729474164556258,0.9030899869919435,0.7096938697277919,2.3512356898742954,2.7445980558537113,1.9434945159061026,0.9030899869919435,0.6989700043360189,0.0,0.6020599913279624,0.3010299956639812,0.0,2.925748557854581,2.001329326786737,2.7156442941329924,2.536418002099473,1.9329183306494582,3.3131295723610643,2.497777828151171,1.9108699201592274,0.8294577102502868,0.24548442331845974,0.3010299956639812,0.3010299956639812,1.1282660435305245,0.17758369572567514,-1.0606978403536118,Martinotti,NMO_37290
38,1.8920946026904804,-0.3085627045914821,1.255272505103306,0.9819359999222645,2.393926006585837,2.871298496155363,2.327849154905208,1.3617278360175928,0.7781512503836436,0.0,0.0,0.0,0.0,2.8326607307545877,1.915553355245653,2.638876088983828,2.329769822942986,1.6878686855148322,3.596353704393482,2.400790369257073,1.7158819156041505,0.6803355099558953,0.04480201118683964,0.8450980400142568,0.47712125471966244,0.9009343461772805,0.16600996293108994,-1.0469965626762237,Martinotti,NMO_37291
